person_nbr,officer_id,full_name,first_name_npi,last_name_npi,agency_name_score,full_name_score,first_name_oov,oov_middle_initial,last_name_oov,rank,agency_name,oov_agency_name,start_date,end_date
126255,86137,KRYSTAL MORRIS,KRYSTAL,MORRIS,0.9,1.0,KRYSTAL,G.,MORRIS,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2013-07-03,
113039,39792,RANDALL WILLIAMS,RANDALL,WILLIAMS,0.9,1.0,RANDALL,S.,WILLIAMS,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2016-01-06,
139807,86158,JACOB WILLIAMS,JACOB,WILLIAMS,0.9,1.0,JACOB,D.,WILLIAMS,,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2021-12-22,
47984,39723,RODNEY CARSON,RODNEY,CARSON,0.9,1.0,RODNEY,D.,CARSON,LIEUTENANT,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,1988-07-22,
132665,39748,CRAIG DOWDY,CRAIG,DOWDY,0.9,1.0,CRAIG,A.,DOWDY,SERGEANT,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2005-01-10,
53875,39771,MICHAEL IAZZI,MICHAEL,IAZZI,0.9,1.0,MICHAEL,D.,IAZZI,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2011-07-27,
139260,39731,JOHN ROMANO,JOHN,ROMANO,0.9,1.0,JOHN,C.,ROMANO,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,1998-12-07,
126266,39786,MATTHEW SCOTT,MATTHEW,SCOTT,0.9,1.0,MATTHEW,P.,SCOTT,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2015-01-07,
143487,39763,ELSA RAMIREZ,ELSA,RAMIREZ,0.9,1.0,ELSA,G.,RAMIREZ,POLICE OFFICER II,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2010-06-23,
157033,86160,CHRISTOPHER WILSON,CHRISTOPHER,WILSON,0.9,1.0,CHRISTOPHER,D.,WILSON,,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2022-10-26,
128168,39787,MICHAEL JOHNSON,MICHAEL,JOHNSON,0.9,1.0,MICHAEL,A.,JOHNSON,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2015-01-07,
128366,86159,JAVAZ WILLIAMS,JAVAZ,WILLIAMS,0.9,1.0,JAVAZ,V,WILLIAMS,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2018-06-27,
155093,86105,JACOB ADAMS,JACOB,ADAMS,0.9,1.0,JACOB,J.,ADAMS,,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2022-12-21,
70534,39765,BRANDON ISNER,BRANDON,ISNER,0.9,1.0,BRANDON,S.,ISNER,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2010-12-08,
149008,86144,STEPHEN RIPPY,STEPHEN,RIPPY,0.9,1.0,STEPHEN,A.,RIPPY,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2018-06-27,
74516,39813,CHAMBERLAIN HARRIS,CHAMBERLAIN,HARRIS,0.9,1.0,CHAMBERLAIN,N.,HARRIS,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2018-01-03,
101632,39741,BRYAN WILLIAMS,BRYAN,WILLIAMS,0.9,1.0,BRYAN,E.,WILLIAMS,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2002-07-10,
102525,39760,LEE HUGHES,LEE,HUGHES,0.9,1.0,LEE,M.,HUGHES,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2009-11-11,
103184,39790,THOMAS HALL,THOMAS,HALL,0.9,1.0,THOMAS,A.,HALL,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2015-07-01,
137618,39793,ELIJAH PHELPS,ELIJAH,PHELPS,0.9,1.0,ELIJAH,H,PHELPS,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2016-01-06,
139765,39751,STEVEN TRENT,STEVEN,TRENT,0.9,1.0,STEVEN,R.,TRENT,PATROLMAN/OFFICER,LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE,2006-01-06,
31407,54127,APRIL MORGAN,APRIL,MORGAN,0.9,1.0,APRIL,H.,MORGAN,SERGEANT,MARION POLICE DEPARTMENT,MARION POLICE,2000-09-16,
43245,54132,JOSHUA TAYLOR,JOSHUA,TAYLOR,0.9,1.0,JOSHUA,,TAYLOR,SERGEANT,MARION POLICE DEPARTMENT,MARION POLICE,2010-07-28,
29977,54116,RICKY BILLINGS,RICKY,BILLINGS,0.9,1.0,RICK,,BILLINGS,PATROLMAN/OFFICER,MARION POLICE DEPARTMENT,MARION POLICE,2008-03-24,
160868,89133,MILTON MEDLEN,MILTON,MEDLEN,0.9,1.0,MILTON,,MEDLEN,PATROLMAN/OFFICER,MARION POLICE DEPARTMENT,MARION POLICE,2023-07-17,
1471,54125,JEFFREY HORN,JEFFREY,HORN,0.9,1.0,JEFFREY,"M. (""Jeff"")",HORN,SERGEANT,MARION POLICE DEPARTMENT,MARION POLICE,2012-11-09,
101231,89135,RAYMOND THOMAS,RAYMOND,THOMAS,0.9,1.0,RAYMOND,"W. (""Wes"")",THOMAS,SERGEANT,MARION POLICE DEPARTMENT,MARION POLICE,1997-11-01,
36024,54135,MASON WAGONER,MASON,WAGONER,0.9,1.0,MASON,,WAGONER,PATROLMAN/OFFICER,MARION POLICE DEPARTMENT,MARION POLICE,2019-12-16,
155716,54117,JOHN BLEVINS,JOHN,BLEVINS,0.9,1.0,JOHN,,BLEVINS,PATROLMAN/OFFICER,MARION POLICE DEPARTMENT,MARION POLICE,2022-07-11,
123682,89131,DEANGELO BROWN,DEANGELO,BROWN,0.9,1.0,DEANGELO,,BROWN,PATROLMAN/OFFICER,MARION POLICE DEPARTMENT,MARION POLICE,2023-07-17,
68688,41844,MICHAEL CLARK,MICHAEL,CLARK,0.9,1.0,MICHAEL,Lane,CLARK,LIEUTENANT,MARTINSVILLE POLICE DEPARTMENT,MARTINSVILLE POLICE,2007-06-15,
130091,41870,CHAD RHOADS,CHAD,RHOADS,0.9,1.0,CHAD,H,RHOADS,CHIEF,MARTINSVILLE POLICE DEPARTMENT,MARTINSVILLE POLICE,2000-06-15,
139984,41848,ROBERT FINCHER,ROBERT,FINCHER,0.9,1.0,ROBERT,B,FINCHER,DEPUTY CHIEF,MARTINSVILLE POLICE DEPARTMENT,MARTINSVILLE POLICE,1994-07-01,
91710,40995,JASON DAVIS,JASON,DAVIS,0.9,1.0,JASON,M.,DAVIS,PATROLMAN/OFFICER,MIDDLEBURG POLICE DEPARTMENT,MIDDLEBURG POLICE,2017-08-01,
81723,40998,SHAUN JONES,SHAUN,JONES,0.9,1.0,SHAUN,D.,JONES,LIEUTENANT,MIDDLEBURG POLICE DEPARTMENT,MIDDLEBURG POLICE,2020-12-03,
62178,40996,DANIEL HINEGARDNER,DANIEL,HINEGARDNER,0.9,1.0,DANIEL,,HINEGARDNER,PATROLMAN/OFFICER,MIDDLEBURG POLICE DEPARTMENT,MIDDLEBURG POLICE,2021-05-15,
11820,40592,GARY BENEDICT,GARY,BENEDICT,0.9,1.0,GARY,W.,BENEDICT,CHIEF,MIDDLETOWN POLICE DEPARTMENT,MIDDLETOWN POLICE,2017-07-01,
57744,89169,CHRISTINA WHORTON,CHRISTINA,WHORTON,0.9,1.0,CHRISTINA,L.,WHORTON,INVESTIGATOR,MOUNT JACKSON POLICE DEPARTMENT,MOUNT JACKSON POLICE,2019-04-18,
149096,89180,CHAD STILLEY,CHAD,STILLEY,0.9,1.0,CHAD,J.,STILLEY,PATROLMAN/OFFICER,NARROWS POLICE DEPARTMENT,NARROWS POLICE,2017-10-01,
4216,6838,GREGORY BARNHART,GREGORY,BARNHART,1.0,0.896551742553711,GREG,,BARNHART,DEPUTY SHERIFF,NEW KENT COUNTY SHERIFF'S OFFICE,NEW KENT COUNTY SHERIFF'S OFFICE,2022-10-14,
62682,41049,HOUSTON TOMAN,HOUSTON,TOMAN,0.9,1.0,HOUSTON,H.,TOMAN,PATROLMAN/OFFICER,NEW MARKET POLICE DEPARTMENT,NEW MARKET POLICE,2019-09-01,
101871,41046,JOHNATHAN COLLINS,JOHNATHAN,COLLINS,0.9,1.0,JOHNATHAN,D.,COLLINS,PATROLMAN/OFFICER,NEW MARKET POLICE DEPARTMENT,NEW MARKET POLICE,2012-01-17,
12464,41048,GREGORY FOSS,GREGORY,FOSS,0.9,1.0,GREGORY,A.,FOSS,PATROLMAN/OFFICER,NEW MARKET POLICE DEPARTMENT,NEW MARKET POLICE,2014-03-17,
2390,81962,DAVID PAGE,DAVID,PAGE,0.8888888549804688,1.0,DAVID,D.,PAGE,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2010-09-16,
12659,81991,RHONDA TAYLOR,RHONDA,TAYLOR,0.8888888549804688,1.0,RHONDA,J.,TAYLOR,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2018-08-06,
5382,81982,ANTONIO BLACKMAN,ANTONIO,BLACKMAN,0.8888888549804688,1.0,ANTONIO,D.,BLACKMAN,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2018-01-22,
5698,82082,EUGENE CARLSON,EUGENE,CARLSON,0.8888888549804688,1.0,EUGENE,J.,CARLSON,MASTER DEPUTY,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2012-04-02,
14664,82010,SEAN JONES,SEAN,JONES,0.8888888549804688,1.0,SEAN,C.,JONES,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-01-04,
26941,82091,CHICO CANNADY,CHICO,CANNADY,0.8888888549804688,1.0,CHICO,E.,CANNADY,MASTER DEPUTY,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2019-02-04,
15576,81965,BERTHONY PETITFRERE,BERTHONY,PETITFRERE,0.8888888549804688,1.0,BERTHONY,,PETITFRERE,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2011-02-01,
29639,82016,RENATA GREEN,RENATA,GREEN,0.8888888549804688,1.0,RENATA,L.,GREEN,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-03-01,
17892,81971,CHRISTOPHER MARTIN,CHRISTOPHER,MARTIN,0.8888888549804688,1.0,CHRISTOPHER,J.,MARTIN,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2014-04-01,
27771,81959,QADIRAH ABDULLAH,QADIRAH,ABDULLAH,0.8888888549804688,1.0,QADIRAH,,ABDULLAH,CORPORAL,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2008-11-10,
42320,81981,TIERRA GREEN,TIERRA,GREEN,0.8888888549804688,1.0,TIERRA,L.,GREEN,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2017-10-02,
28316,89533,HAROLD MONROE,HAROLD,MONROE,0.8888888549804688,1.0,HAROLD,L.,MONROE,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2018-06-11,
41415,82065,TODD DAVIS,TODD,DAVIS,0.8888888549804688,1.0,TODD,W.,DAVIS,MAJOR,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,1999-03-22,
48115,81946,REBECCA JONES,REBECCA,JONES,0.8888888549804688,1.0,REBECCA,L.,JONES,CAPTAIN,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,1997-03-10,
50511,82290,TAMATHA WALKER,TAMATHA,WALKER,0.8888888549804688,1.0,TAMATHA,R.,WALKER,LIEUTENANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2008-06-30,
57712,81952,VERMEL CARLSON,VERMEL,CARLSON,0.8888888549804688,1.0,VERMEL,P.,CARLSON,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2006-08-28,
29474,81964,LAVONNE CUFFEE,LAVONNE,CUFFEE,0.8888888549804688,1.0,LAVONNE,R.,CUFFEE,LIEUTENANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2010-10-18,
13836,82088,SAMANTHA GREENE,SAMANTHA,GREENE,0.8888888549804688,1.0,SAMANTHA,L.,GREENE,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2017-06-26,
47658,82069,ANN ALEXANDER,ANN,ALEXANDER,0.8888888549804688,1.0,ANN,E.,ALEXANDER,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2006-06-05,
43993,82477,LAUREN JOHNSON,LAUREN,JOHNSON,0.8888888549804688,1.0,LAUREN,A.,JOHNSON,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2019-04-01,
77238,81961,VERONICA WARREN,VERONICA,WARREN,0.8888888549804688,1.0,VERONICA,N.,WARREN,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2010-08-16,
58255,82002,DARRELL LANDY,DARRELL,LANDY,0.8888888549804688,1.0,DARRELL,E.,LANDY,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2020-02-18,
43356,81976,STEPHEN CECERE,STEPHEN,CECERE,0.8888888549804688,1.0,STEPHEN,J.,CECERE,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2015-10-01,
17063,82018,ASHANTE FULWOOD,ASHANTE,FULWOOD,0.8888888549804688,1.0,ASHANTE,N.,FULWOOD,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-03-15,
56369,82285,SHONDA WHITFIELD,SHONDA,WHITFIELD,0.8888888549804688,1.0,SHONDA,M.,WHITFIELD,CHIEF DEPUTY,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,1996-02-12,
88126,82060,KANDYCE GROSS,KANDYCE,GROSS,0.8888888549804688,1.0,KANDYCE,L.,GROSS,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,1994-03-14,
50659,81943,ROBERT DANIELS,ROBERT,DANIELS,0.8888888549804688,1.0,ROBERT,,DANIELS,CAPTAIN,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,1993-01-01,
68079,82299,JAMES ANDREANO,JAMES,ANDREANO,0.8888888549804688,1.0,JAMES,,ANDREANO,CORPORAL,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2012-07-16,
72873,81997,ALYSSA HODGES,ALYSSA,HODGES,0.8888888549804688,1.0,ALYSSA,M.,HODGES,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2020-01-06,
75847,82093,BILLY COLES,BILLY,COLES,0.8888888549804688,1.0,BILLY,N.,COLES,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2020-01-06,
30808,81942,SCOTT SUMMERFORD,SCOTT,SUMMERFORD,0.8888888549804688,1.0,SCOTT,J.,SUMMERFORD,CORPORAL,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2004-12-13,
71261,82020,ALISHA MENESES,ALISHA,MENESES,0.8888888549804688,1.0,ALISHA,A.,MENESES,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-05-24,
58860,82474,SHAUN NUNNALLY,SHAUN,NUNNALLY,0.8888888549804688,1.0,SHAUN,M.,NUNNALLY,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2015-06-02,
88899,82094,DEMETRIC POYNER,DEMETRIC,POYNER,0.8888888549804688,1.0,DEMETRIC,R.,POYNER,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2020-02-18,
100535,82295,JEFFREY PHILLIPS,JEFFREY,PHILLIPS,0.8888888549804688,1.0,JEFFREY,G.,PHILLIPS,CORPORAL,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2002-07-01,
92048,82289,ROBERT SUMMERFORD,ROBERT,SUMMERFORD,0.8888888549804688,1.0,ROBERT,J.,SUMMERFORD,LIEUTENANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2006-08-28,
69914,82086,CARNETTA WILLIAMS-DAVIS,CARNETTA,WILLIAMS-DAVIS,0.8888888549804688,1.0,CARNETTA,S.,WILLIAMS-DAVIS,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2016-09-16,
108673,81956,SHERRY WOODRUFF,SHERRY,WOODRUFF,0.8888888549804688,1.0,SHERRY,A.,WOODRUFF,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2019-10-28,
115313,81995,CHRISTIAN BRYANT,CHRISTIAN,BRYANT,0.8888888549804688,1.0,CHRISTIAN,O.,BRYANT,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2019-12-09,
129993,82000,TERRY BURKHART,TERRY,BURKHART,0.8888888549804688,1.0,TERRY,C.,BURKHART,MASTER DEPUTY,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2020-02-18,
106208,82041,FADIL HUBLIC,FADIL,HUBLIC,0.8888888549804688,1.0,FADIL,,HUBLIC,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-02-28,
61849,81989,CHARLES JOHNSON,CHARLES,JOHNSON,0.8888888549804688,0.8666666412353515,CARLEAH,A.,JOHNSON,LIEUTENANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2003-07-16,
127727,82072,CLIFFORD DURHAM,CLIFFORD,DURHAM,0.8888888549804688,1.0,CLIFFORD,L.,DURHAM,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2008-06-03,
124174,82301,JAMES HIRST,JAMES,HIRST,0.8888888549804688,1.0,JAMES,A.,HIRST,LIEUTENANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2014-11-03,
154252,82036,LAPORTIA ANDREWS,LAPORTIA,ANDREWS,0.8888888549804688,1.0,LAPORTIA,N.,ANDREWS,SERGEANT,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-09-26,
147806,82099,KEISHA STOUT-GOVIA,KEISHA,STOUT-GOVIA,0.8888888549804688,1.0,KEISHA,S.,STOUT-GOVIA,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-03-15,
130722,82097,TAMIKA EVANS,TAMIKA,EVANS,0.8888888549804688,1.0,TAMIKA,L.,EVANS,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-02-01,
154539,82044,JUANEEN LOMAX,JUANEEN,LOMAX,0.8888888549804688,1.0,JUANEEN,N.,LOMAX,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-04-25,
159321,89518,RICHARD BURT,RICHARD,BURT,0.8888888549804688,1.0,RICHARD,C.,BURT,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-03-27,
151812,82012,FORREST CAMMEL,FORREST,CAMMEL,0.8888888549804688,1.0,FORREST,N.,CAMMEL,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-02-01,
159320,89520,CATHY DEWEESE,CATHY,DEWEESE,0.8888888549804688,1.0,CATHY,M.,DEWEESE,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-03-27,
138552,82045,MIKESHIA HYATT,MIKESHIA,HYATT,0.8888888549804688,1.0,MIKESHIA,M.,HYATT,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-05-09,
159322,89531,JESSICA MCLEOD,JESSICA,MCLEOD,0.8888888549804688,1.0,JESSICA,M.,MCLEOD,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-03-27,
154251,82040,LAVIA PORTER,LAVIA,PORTER,0.8888888549804688,1.0,LAVIA,S.,PORTER,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-02-14,
134163,82085,GEOFFREY CHILDS,GEOFFREY,CHILDS,0.8888888549804688,1.0,GEOFFREY,L.,CHILDS,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2016-04-18,
159812,89514,JASMIN BAILEY,JASMIN,BAILEY,0.8888888549804688,1.0,JASMIN,L.,BAILEY,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-05-08,
147924,89512,NELSON AGOSTO-GERENA,NELSON,AGOSTO-GERENA,0.8888888549804688,1.0,NELSON,,AGOSTO-GERENA,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-07-17,
129167,81963,TYREE SESSION,TYREE,SESSION,0.8888888549804688,1.0,TYREE,V.,SESSION,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2010-09-16,
135065,81998,JUSTIN SOBCZAK,JUSTIN,SOBCZAK,0.8888888549804688,1.0,JUSTIN,A.,SOBCZAK,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2020-01-06,
155072,82049,ANTJUAN WILLIAMS,ANTJUAN,WILLIAMS,0.8888888549804688,1.0,ANTJUAN,T.,WILLIAMS,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-06-06,
156702,82053,KIARA GRANT-OLIVER,KIARA,GRANT-OLIVER,0.8888888549804688,1.0,KIARA,S.,GRANT-OLIVER,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-09-12,
161504,89515,STEPHEN BATES,STEPHEN,BATES,0.8888888549804688,1.0,STEPHEN,S.,BATES,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-08-28,
157279,82052,RHIANA BALMER,RHIANA,BALMER,0.8888888549804688,1.0,RHIANA,R.,BALMER,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-08-29,
161902,89535,BRANDON ROBERSON-VANHORN,BRANDON,ROBERSON-VANHORN,0.8888888549804688,1.0,BRANDO,,ROBERSON-VANHORN,,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-09-25,
152430,82034,ANDRE EDWARDS,ANDRE,EDWARDS,0.8888888549804688,1.0,ANDRE,D.,EDWARDS,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2021-11-22,
154540,82043,TAMYRA PETERSON,TAMYRA,PETERSON,0.8888888549804688,1.0,TAMYRA,M.,PETERSON,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-04-11,
157498,82059,JUSTIN CLAY,JUSTIN,CLAY,0.8888888549804688,1.0,JUSTIN,B.,CLAY,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-11-07,
157276,82057,ANDREA HEARD,ANDREA,HEARD,0.8888888549804688,1.0,ANDREA,R.,HEARD,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-10-24,
157277,82056,AHTREYONNA HOLLOMAN,AHTREYONNA,HOLLOMAN,0.8888888549804688,1.0,AHTREYONNA,D.,HOLLOMAN,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2022-10-24,
160861,89537,TAMESHA SIMMONS,TAMESHA,SIMMONS,0.8888888549804688,1.0,TAMESHA,D.,SIMMONS,DEPUTY SHERIFF,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-07-17,
161059,89525,NICHOLE HATTEN,NICHOLE,HATTEN,0.8888888549804688,1.0,NICHOLE,C.,HATTEN,,NEWPORT NEWS CITY SHERIFF`S OFFICE,NEWPORT NEWS SHERIFF'S OFFICE,2023-09-25,
2460,30192,JOSEPH CAVANAUGH,JOSEPH,CAVANAUGH,0.9,1.0,JOSEPH,D.,CAVANAUGH,PATROLMAN/OFFICER,NEWPORT NEWS POLICE DEPARTMENT,NEWPORT NEWS POLICE,2006-12-11,
